최저가,상품명,품목,밴드형태,네트워크,화면크기,해상도,화면종류,화면,블루투스버전,내장OS,호환가능OS,램,내장메모리,항목,건강관리,부가기능,방수기능,사용시간,배터리종류,배터리용량,재질,무게,통화유무,CPU,음악,색상,대기,컨트롤,시계줄,통신규격,카메라,무게(본체),무게(밴드포함),조도센서,통화유무2,충전,크기,외장메모리,통화,항목2,단자,가전리모트컨트롤(어플),동영상,보호필름기능,크기(지름)
391000,가민비보액티브4S,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",방수(5ATM),5일,배터리일체형,330mAh,스테인리스스틸,42g,,,,,,,,,,40g,,,,,,,,,,,,,
29520,마이바CK78,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),,,,,,,,,,,,,,,,,,,,,,,,,,,,
139770,샤오미미워치컬러,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),14일,배터리일체형,420mAh,,,,,,,,,,,,,,,,,,,,,,,,,
18970,T4스마트워치,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),"평균 60시간,최대 131시간",배터리일체형,170mAh,스테인리스스틸,42g,,,,,,음악플레이어,,,,,,,,,,,,,,,,,
34132,LEMFOX1,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),"평균 60시간,최대 131시간",배터리일체형,180mAh,스테인리스스틸,42g,,,,,,,,,,,,,,,,,,전화,,,,,
176870,LEMFOLEMT,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),"평균 60시간,최대 131시간",배터리일체형,2700mAh,스테인리스스틸,42g,,,,,,,,,800만화소,,,,,,,,,,,,,,
132020,LEMFOLF16,스마트워치,밴드교체형,무선랜(WiFi),"1.39""",400x400,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),"평균 60시간,최대 131시간",배터리일체형,330mAh,스테인리스스틸,42g,,"1.3GHz, MTK6580",,,,,,,,,,,,,,,2시간,,,,,,
278635,순토스파르탄트레이너리스트WHR,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","이동거리측정, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 수면패턴분석, 만보계","날짜,요일표시, 다중언어, 듀얼타임, 심박센서, GPS, 스톱워치, 배터리확인, 온도확인, 고도센서, 알람설정, 속도계",방수(5ATM),,,,,,,,,,,,,,,,,,,,,,,,,,,,
45500,EX18,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),"평균 60시간,최대 131시간",배터리일체형,330mAh,스테인리스스틸,147g,,,,,,,,,,,,,,,,,,,,,,,
2060000,애플워치시리즈5에디션Cellular44mm(화이트세라믹),스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),최대18시간,배터리일체형,,,,,,,,,,,,,,,,,,,,,,,,,,
692000,애플워치시리즈5Cellular44mm(스페이스그레이알루미늄),스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),최대18시간,배터리일체형,,,,,,,,,,,,,,,,,,,,,,,,,,
121700,가민포러너35,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),"평균 60시간,최대 131시간",배터리일체형,330mAh,스테인리스스틸,37.3g,,,,,,,,,,,,,,,,,,,,,,,
114800,오에스랩ForMe,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),"평균 60시간,최대 131시간",배터리일체형,330mAh,스테인리스스틸,42g,,,,,,,,,,,,,,,,,,,microUSB,,,,
15644,KW10,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자","이동거리측정, 달리기, 사이클링, 수영모니터링, 트랙킹, 심박측정, 칼로리측정, 수면패턴분석, 만보계, 스트레칭알림","날짜,요일표시, 스톱워치, 화면테마설정",생활방수(IP68),"평균 60시간,최대 131시간",배터리일체형,330mAh,스테인리스스틸,42g,,,,,15일,,,,,,,,,,,,,,,,,,
820000,가민피닉스3로즈골드,스마트워치,밴드교체형,무선랜(WiFi),"1.2""",218x218,크로마디스플레이,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),"평균 60시간,최대 131시간",배터리일체형,300mAh,스테인리스스틸,42g,,,,,,,,,,,75g,,,,,,,,,,,,
221760,핏빗아이오닉,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",방수(최대50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,
92130,KW88PRO,스마트워치,밴드교체형,무선랜(WiFi),"1.39""",400x400,AM-OLED,터치스크린,블루투스4.0,안드로이드,"안드로이드5.0, iOS9.0이상",1G,16G내장,"SNS, 문자, 전화","심박측정, 만보계","GPS, 날씨, 음성녹음, 알람설정, 음악 스트리밍",생활방수(IP68),"평균 60시간,최대 131시간",배터리일체형,330mAh,스테인리스스틸,42g,,,,,,,,,500만화소,,,,,,,,,,,,,,
199000,가민포러너45S,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),최대7일,배터리일체형,330mAh,스테인리스스틸,42g,,,,,,,,,,36g,,,,,,,,,,,,,
369000,가민비보무브3,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"e메일, 문자","VO2 MAX, 사이클링, 수영모니터링, 심박측정, 수면패턴분석","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),"평균 60시간,최대 131시간",배터리일체형,330mAh,스테인리스스틸,42g,,,,,,,,,,24.5,,,,,,,,,,,,,
414810,애플워치시리즈3Nike+Cellular42mm(스페이스그레이),스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),"평균 60시간,최대 131시간",배터리일체형,330mAh,알루미늄,42g,,,,,,,,LTE,,,,,,,,,,,,,,,
168680,LEMFOLEMX,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),"평균 60시간,최대 131시간",배터리일체형,330mAh,스테인리스스틸,42g,,"1.5GHz, MTK6739",,,,,,,800만화소,,,,,,,,,,,,,,
27809,DT78,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드4.4이상, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),5일,,,,,,,,,,,,,,,,,,,,,,,,,,,
209913,화웨이워치GT242mm스포츠,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),"평균 60시간,최대 131시간",배터리일체형,330mAh,스테인리스스틸,42g,,,,,,,,,,29g,,,,,,,,,,,,,
820000,가민피닉스5,스마트워치,밴드교체형,무선랜(WiFi),"1.2""",240x240,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),"평균 60시간,최대 131시간",배터리일체형,330mAh,스테인리스스틸,42g,,,,,,음악플레이어,,,,,87g(실리콘밴드),,,,,,,,,,,,
21510,DZ09,스마트워치,밴드교체형,무선랜(WiFi),"1.56""",240x240,LCD,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),"평균 60시간,최대 131시간",배터리일체형,330mAh,스테인리스스틸,42g,,,,,,,,,200만화소,,,,,,,,,,microUSB,,,,
439000,가민비보무브스타일,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),"평균 60시간,최대 131시간",배터리일체형,330mAh,스테인리스스틸,42g,,,,,,,,,,25.5g,,,,,,,,,,,,,
527680,애플워치시리즈5Nike+40mm(스페이스그레이알루미늄),스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","넘어짐 감지, 주변광센서, GPS, SOS안심서비스, 항상화면켜짐, 화면테마설정, 앱설치, 자이로센서, 가속계센서, 나침반센서, 기압센서, 음악 스트리밍",생활방수(최대50m),최대18시간,배터리일체형,,,,,,,,,,,,,,,,,,,,,,,,,,
908990,애플워치시리즈5Cellular44mm(골드스테인리스스틸),스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),최대18시간,배터리일체형,,,,,,,,,,,,,,,,,,,,,,,,,,
586460,순토스파르탄울트라,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","일일활동량측정, 이동거리측정, 달리기, 사이클링, 수영모니터링, 칼로리측정, 운동정보기록, 만보계","날짜,요일표시, 다중언어, 듀얼타임, GPS, 스톱워치, 고도센서, 나침반센서, 기압센서, 알람설정, 속도계",방수(10ATM),26시간,,,,,,,,,,,,,,,,,,,,,,,,,,,
44570,LEMFOF9,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),"평균 60시간,최대 131시간",배터리일체형,200mAh,,,,,,,,,,,,,,,,,,,,,,,,,
